episode,step,ep_reward,ep_length,ep_v,policy_loss,value_loss,entropy,approx_kl,clip_fraction,mean_reward_100,mean_length_100,mean_v_100,x_pos,coins,score,flag_get
5915,3493888,1247.58,519,-0.2343,-0.006089,1.454976,0.672306,0.003912,0.0396,1242.32,731.8,-0.9177,3150,0,18650,1
5916,3493888,1253.62,549,-0.2578,-0.006089,1.454976,0.672306,0.003912,0.0396,1242.38,731.8,-0.9116,3161,1,19150,1
5917,3493888,1256.84,537,-0.2853,-0.006089,1.454976,0.672306,0.003912,0.0396,1241.62,731.4,-0.9051,3149,1,20350,1
5918,3495936,1237.97,518,-0.3072,-0.01195,10.807777,0.294388,0.012235,0.0349,1241.66,731.5,-0.8987,3149,0,18600,1
5919,3495936,1235.41,524,-0.4831,-0.01195,10.807777,0.294388,0.012235,0.0349,1241.7,731.6,-0.8932,3152,0,20050,1
5920,3495936,1234.78,534,-0.5164,-0.01195,10.807777,0.294388,0.012235,0.0349,1241.68,731.4,-0.8871,3157,0,18900,1
5921,3495936,1238.5,529,-0.6112,-0.01195,10.807777,0.294388,0.012235,0.0349,1241.66,731.0,-0.8809,3149,0,18500,1
5922,3497984,1229.43,527,-0.7108,-0.013715,9.775546,0.306742,0.015867,0.0476,1239.97,730.2,-0.8756,3156,0,18100,1
5923,3497984,1231.1,531,-0.8694,-0.013715,9.775546,0.306742,0.015867,0.0476,1239.68,730.2,-0.8713,3152,0,19850,1
5924,3497984,1235.39,520,-0.8882,-0.013715,9.775546,0.306742,0.015867,0.0476,1239.4,729.9,-0.8662,3151,0,18650,1
5925,3497984,1237.63,526,-0.9509,-0.013715,9.775546,0.306742,0.015867,0.0476,1239.27,729.7,-0.8609,3154,0,18400,1
5926,3500032,1330.68,593,-1.0531,-0.015211,9.23374,0.340568,0.014204,0.0386,1238.98,729.5,-0.8566,3152,0,19150,1
5927,3500032,1227.6,523,-1.1795,-0.015211,9.23374,0.340568,0.014204,0.0386,1238.75,729.3,-0.8529,3150,0,21700,1
5928,3500032,1329.32,553,-1.1828,-0.015211,9.23374,0.340568,0.014204,0.0386,1238.81,729.0,-0.8482,3161,2,19450,1
5929,3502080,1331.19,584,-1.2602,-0.016213,8.208781,0.380551,0.012144,0.0415,1239.75,729.5,-0.8437,3149,1,18800,1
5930,3502080,1242.41,540,-1.3308,-0.016213,8.208781,0.380551,0.012144,0.0415,1239.68,729.5,-0.8397,3157,0,19550,1
5931,3502080,1293.59,538,-1.423,-0.016213,8.208781,0.380551,0.012144,0.0415,1240.01,729.4,-0.8363,3156,2,19050,1
5932,3502080,1388.93,602,-1.4387,-0.016213,8.208781,0.380551,0.012144,0.0415,1241.27,729.7,-0.832,3153,1,18350,1
5933,3504128,1252.77,573,-1.5057,-0.01277,7.275161,0.407926,0.011269,0.0383,1242.52,730.3,-0.8284,3157,0,18250,1
5934,3504128,1254.82,535,-1.5466,-0.01277,7.275161,0.407926,0.011269,0.0383,1242.7,730.3,-0.8249,3151,2,20450,1
5935,3504128,1235.36,555,-1.6091,-0.01277,7.275161,0.407926,0.011269,0.0383,1242.73,730.6,-0.8216,3161,0,18150,1
5936,3506176,1263.78,567,-1.6449,-0.016402,8.098213,0.389086,0.014473,0.0376,1242.84,731.0,-0.8181,3156,2,21600,1
5937,3506176,1180.41,508,-1.6735,-0.016402,8.098213,0.389086,0.014473,0.0376,1242.19,730.8,-0.8147,3161,0,18150,1
5938,3506176,1328.27,591,-1.6901,-0.016402,8.098213,0.389086,0.014473,0.0376,1242.91,731.3,-0.8113,3156,3,19350,1
5939,3508224,1232.66,521,-1.4651,-0.003679,1.460515,0.767682,0.008452,0.0413,1242.72,731.0,-0.8054,3152,0,21700,1
5940,3508224,1232.73,572,-1.4643,-0.003679,1.460515,0.767682,0.008452,0.0413,1242.33,731.1,-0.7989,3155,0,18100,1
5941,3508224,918.9,383,-0.9736,-0.003679,1.460515,0.767682,0.008452,0.0413,1238.17,729.0,-0.7875,2751,0,100,0
5942,3510272,1240.14,587,-0.911,-0.005611,1.255556,0.700047,0.004232,0.0127,1238.08,729.1,-0.776,3152,0,18250,1
5943,3510272,1308.0,560,-0.8792,-0.005611,1.255556,0.700047,0.004232,0.0127,1238.78,729.4,-0.772,3156,2,20750,1
5944,3510272,1253.5,523,-0.8641,-0.005611,1.255556,0.700047,0.004232,0.0127,1238.96,729.3,-0.7715,3157,2,18750,1
5945,3512320,1271.54,577,-0.8581,-0.007496,1.237226,0.754226,0.00375,0.0239,1239.29,729.7,-0.7713,3161,2,21300,1
5946,3512320,1185.66,2492,-1.6029,-0.007496,1.237226,0.754226,0.00375,0.0239,1238.64,749.1,-0.7793,3155,6,19950,1
5947,3512320,1252.17,563,-0.8546,-0.007496,1.237226,0.754226,0.00375,0.0239,1237.61,748.5,-0.7831,3154,0,18100,1
5948,3514368,1241.0,540,-0.7748,-0.008848,0.982288,0.894284,0.006047,0.0215,1238.43,748.8,-0.7875,3154,0,20050,1
5949,3514368,1246.89,539,-0.7646,-0.008848,0.982288,0.894284,0.006047,0.0215,1239.72,729.6,-0.7792,3161,1,18950,1
5950,3514368,1249.27,545,-0.7563,-0.008848,0.982288,0.894284,0.006047,0.0215,1239.57,729.5,-0.7838,3155,0,18950,1
5951,3516416,1251.41,541,-0.7664,-0.005046,1.304829,0.754735,0.00177,0.0112,1239.73,729.5,-0.7883,3156,0,18950,1
5952,3516416,1237.49,527,-0.7589,-0.005046,1.304829,0.754735,0.00177,0.0112,1239.51,729.0,-0.7925,3149,0,20050,1
5953,3516416,1230.6,532,-0.7652,-0.005046,1.304829,0.754735,0.00177,0.0112,1239.81,709.3,-0.7882,3153,0,18650,1
5954,3518464,1245.02,529,-0.7917,-0.007282,1.301474,0.724669,0.003814,0.0295,1239.91,709.1,-0.7921,3153,0,18700,1
5955,3518464,1242.4,580,-0.8169,-0.007282,1.301474,0.724669,0.003814,0.0295,1239.67,709.2,-0.796,3156,0,19450,1
5956,3520512,1099.1,2482,-1.3182,-0.005259,1.289322,0.778596,0.002643,0.021,1238.43,728.4,-0.8048,3157,4,20350,1
5957,3520512,1236.06,534,-0.8099,-0.005259,1.289322,0.778596,0.002643,0.021,1238.3,728.2,-0.8083,3154,0,18500,1
5958,3520512,627.85,269,-0.8418,-0.005259,1.289322,0.778596,0.002643,0.021,1231.48,724.9,-0.8114,2747,0,100,0
5959,3522560,1350.24,612,-0.8414,-0.010056,1.232243,0.725338,0.009158,0.0337,1232.62,725.5,-0.8143,3161,1,19100,1
5960,3522560,1250.45,525,-0.8507,-0.010056,1.232243,0.725338,0.009158,0.0337,1231.27,724.8,-0.8172,3156,1,18850,1
5961,3522560,1251.24,546,-0.8507,-0.010056,1.232243,0.725338,0.009158,0.0337,1231.41,724.9,-0.8196,3155,0,18500,1
5962,3524608,1381.84,589,-0.8645,-0.005222,1.33131,0.721648,0.002557,0.019,1232.91,725.2,-0.8212,3153,3,20850,1
5963,3524608,1230.32,527,-0.8698,-0.005222,1.33131,0.721648,0.002557,0.019,1232.48,724.9,-0.8226,3154,0,18650,1
5964,3526656,1183.71,591,-0.9488,-0.007008,1.272196,0.79761,0.002052,0.02,1231.81,725.1,-0.8244,3161,2,18600,1
5965,3526656,1232.96,525,-0.8598,-0.007008,1.272196,0.79761,0.002052,0.02,1230.92,724.6,-0.8247,3151,0,21700,1
5966,3526656,1216.93,2517,-1.3579,-0.007008,1.272196,0.79761,0.002052,0.02,1230.4,744.1,-0.8289,3150,6,20100,1
5967,3526656,1243.99,549,-0.8495,-0.007008,1.272196,0.79761,0.002052,0.02,1230.46,744.3,-0.8283,3161,1,18600,1
5968,3528704,1235.81,541,-0.8453,-0.00732,1.215138,0.718876,0.006421,0.0215,1230.39,744.4,-0.8269,3150,0,18950,1
5969,3528704,1257.08,527,-0.8472,-0.00732,1.215138,0.718876,0.006421,0.0215,1230.6,744.4,-0.826,3161,0,21700,1
5970,3528704,1250.22,545,-0.8502,-0.00732,1.215138,0.718876,0.006421,0.0215,1230.7,744.3,-0.8251,3150,0,18600,1
5971,3530752,1250.43,553,-0.8642,-0.010128,1.274169,0.719219,0.00592,0.0181,1230.83,744.5,-0.8245,3150,0,18350,1
5972,3530752,1273.23,554,-0.8751,-0.010128,1.274169,0.719219,0.00592,0.0181,1230.45,744.5,-0.8244,3153,2,19000,1
5973,3532800,1235.47,546,-0.8797,-0.00424,1.313275,0.697983,0.002109,0.0137,1230.43,744.2,-0.8251,3151,0,18350,1
5974,3532800,1386.29,614,-0.8924,-0.00424,1.313275,0.697983,0.002109,0.0137,1231.94,744.9,-0.8272,3161,2,18700,1
5975,3532800,1239.13,533,-0.887,-0.00424,1.313275,0.697983,0.002109,0.0137,1233.26,725.6,-0.8221,3157,0,20050,1
5976,3534848,1232.79,555,-0.9063,-0.00615,1.260382,0.743105,0.003816,0.0271,1233.18,725.6,-0.8255,3155,0,18550,1
5977,3534848,1236.39,535,-0.902,-0.00615,1.260382,0.743105,0.003816,0.0271,1231.73,724.7,-0.83,3150,0,18400,1
5978,3534848,1092.71,2460,-1.3687,-0.00615,1.260382,0.743105,0.003816,0.0271,1230.23,743.8,-0.8395,3149,4,19400,1
5979,3536896,1235.58,542,-0.9016,-0.011237,2.304299,0.524012,0.009258,0.0308,1237.89,747.1,-0.8442,3161,0,18400,1
5980,3536896,1258.08,536,-0.9134,-0.011237,2.304299,0.524012,0.009258,0.0308,1237.08,746.5,-0.8485,3153,1,18800,1
5981,3536896,1248.45,547,-0.9761,-0.011237,2.304299,0.524012,0.009258,0.0308,1238.56,727.4,-0.847,3161,0,18500,1
5982,3536896,1330.9,571,-1.0056,-0.011237,2.304299,0.524012,0.009258,0.0308,1239.52,727.8,-0.8528,3153,2,19000,1
5983,3538944,1411.64,603,-1.051,-0.01183,9.197191,0.380122,0.01115,0.0334,1241.22,728.4,-0.8589,3157,4,21350,1
5984,3538944,1329.97,578,-1.069,-0.01183,9.197191,0.380122,0.01115,0.0334,1241.12,728.2,-0.8653,3151,2,20650,1
5985,3538944,1247.86,532,-1.1636,-0.01183,9.197191,0.380122,0.01115,0.0334,1241.21,728.2,-0.8731,3150,0,20050,1
5986,3540992,1302.15,558,-1.2199,-0.012409,10.199578,0.346098,0.012252,0.0366,1243.25,709.1,-0.8756,3161,3,19350,1
5987,3540992,1240.09,549,-1.2591,-0.012409,10.199578,0.346098,0.012252,0.0366,1242.23,708.8,-0.8845,3161,0,18750,1
5988,3540992,1231.57,544,-1.301,-0.012409,10.199578,0.346098,0.012252,0.0366,1241.19,708.2,-0.8937,3154,0,18750,1
5989,3540992,1236.38,543,-1.374,-0.012409,10.199578,0.346098,0.012252,0.0366,1240.21,708.0,-0.9035,3151,0,18500,1
5990,3543040,1233.75,539,-1.4321,-0.013942,5.884637,0.375892,0.011803,0.0327,1241.55,688.9,-0.9086,3155,0,18500,1
5991,3543040,1236.81,546,-1.4659,-0.013942,5.884637,0.375892,0.011803,0.0327,1241.5,689.0,-0.9181,3155,0,17900,1
5992,3543040,1301.26,587,-1.4822,-0.013942,5.884637,0.375892,0.011803,0.0327,1242.07,689.5,-0.9275,3155,3,18750,1
5993,3543040,1245.86,529,-1.5487,-0.013942,5.884637,0.375892,0.011803,0.0327,1241.39,684.0,-0.9354,3161,0,18700,1
5994,3545088,1187.29,505,-1.5667,-0.015688,8.475195,0.319111,0.014606,0.0374,1237.91,678.6,-0.9424,3157,0,18350,1
5995,3545088,1245.03,525,-1.6416,-0.015688,8.475195,0.319111,0.014606,0.0374,1237.9,678.0,-0.9528,3149,0,18600,1
5996,3545088,1235.9,544,-1.6555,-0.015688,8.475195,0.319111,0.014606,0.0374,1237.62,677.6,-0.9634,3161,0,18350,1
5997,3547136,1334.63,566,-1.8243,-0.011974,5.378303,0.37122,0.010693,0.0327,1237.65,677.1,-0.9753,3150,1,19100,1
5998,3547136,1250.48,525,-1.8534,-0.011974,5.378303,0.37122,0.010693,0.0327,1236.63,676.3,-0.9869,3161,2,18550,1
5999,3547136,1247.74,564,-1.8751,-0.011974,5.378303,0.37122,0.010693,0.0327,1236.78,676.8,-0.9987,3149,0,18150,1
6000,3549184,1232.72,537,-1.6634,-0.00391,1.525246,0.763947,0.007068,0.064,1236.68,676.7,-1.0081,3155,0,21700,1
6001,3549184,1392.93,631,-1.3974,-0.00391,1.525246,0.763947,0.007068,0.064,1238.25,677.6,-1.0144,3151,0,18800,1
6002,3551232,1248.16,530,-0.7441,-0.006084,0.885438,0.941494,0.003393,0.033,1237.7,677.3,-1.014,3150,1,21900,1
6003,3551232,1237.38,532,-0.6492,-0.006084,0.885438,0.941494,0.003393,0.033,1237.44,677.1,-1.0127,3154,0,18600,1
6004,3553280,1231.29,554,-0.5092,-0.005602,0.699066,1.082227,0.003549,0.0244,1237.29,677.4,-1.0101,3153,0,18950,1
6005,3553280,1330.96,567,-0.4657,-0.005602,0.699066,1.082227,0.003549,0.0244,1244.3,680.3,-1.0081,3150,1,19350,1
6006,3553280,1097.11,2475,-1.6737,-0.005602,0.699066,1.082227,0.003549,0.0244,1244.24,680.5,-1.0114,3155,4,19000,1
6007,3555328,1239.82,530,-0.4122,-0.00577,0.870508,0.948381,0.000561,0.0212,1244.13,680.4,-1.011,3154,1,18850,1
6008,3555328,1240.57,535,-0.413,-0.00577,0.870508,0.948381,0.000561,0.0212,1244.19,680.5,-1.0124,3154,0,18950,1
6009,3555328,1225.93,536,-0.4215,-0.00577,0.870508,0.948381,0.000561,0.0212,1244.05,680.4,-1.015,3150,0,18650,1
6010,3557376,1094.51,2458,-1.1669,-0.005623,1.29637,0.7305,0.003449,0.0166,1242.61,699.7,-1.0252,3151,4,19400,1
6011,3557376,1345.06,600,-0.5019,-0.005623,1.29637,0.7305,0.003449,0.0166,1245.08,681.1,-1.0203,3151,1,19600,1
6012,3557376,1347.71,586,-0.5255,-0.005623,1.29637,0.7305,0.003449,0.0166,1245.11,681.1,-1.0237,3149,3,19600,1
6013,3559424,1245.25,534,-0.5931,-0.012228,2.161373,0.585778,0.010069,0.0256,1246.41,661.8,-1.0201,3151,0,18600,1
6014,3559424,1233.29,537,-0.6039,-0.012228,2.161373,0.585778,0.010069,0.0256,1244.65,660.9,-1.0242,3153,0,18500,1
6015,3561472,1235.08,534,-0.6506,-0.00686,1.321058,0.689496,0.004552,0.012,1244.53,661.1,-1.0284,3161,0,18500,1
6016,3561472,1238.51,522,-0.6645,-0.00686,1.321058,0.689496,0.004552,0.012,1244.37,660.8,-1.0324,3150,0,19850,1
6017,3561472,1238.05,551,-0.6901,-0.00686,1.321058,0.689496,0.004552,0.012,1244.19,660.9,-1.0365,3153,0,20050,1
6018,3563520,1230.68,539,-0.6854,-0.005048,1.297607,0.70751,0.002897,0.0183,1244.11,661.1,-1.0403,3157,0,18200,1
6019,3563520,1242.97,566,-0.688,-0.005048,1.297607,0.70751,0.002897,0.0183,1244.19,661.6,-1.0423,3156,0,21200,1
6020,3565568,1368.56,589,-0.6845,-0.005476,1.075179,0.826731,0.004323,0.0256,1245.53,662.1,-1.044,3150,0,19200,1
6021,3565568,1099.7,2451,-1.3039,-0.005476,1.075179,0.826731,0.004323,0.0256,1244.14,681.3,-1.0509,3154,4,19450,1
6022,3565568,1247.56,531,-0.659,-0.005476,1.075179,0.826731,0.004323,0.0256,1244.32,681.4,-1.0504,3150,0,20050,1
6023,3567616,1177.2,525,-0.6409,-0.00909,1.0853,0.742674,0.006554,0.0261,1243.78,681.3,-1.0481,3154,0,18300,1
6024,3567616,1213.55,562,-0.6631,-0.00909,1.0853,0.742674,0.006554,0.0261,1243.56,681.7,-1.0459,3161,0,18600,1
6025,3567616,1252.6,538,-0.6362,-0.00909,1.0853,0.742674,0.006554,0.0261,1243.71,681.9,-1.0427,3153,0,18600,1
6026,3567616,649.88,279,-0.644,-0.00909,1.0853,0.742674,0.006554,0.0261,1236.9,678.7,-1.0386,2759,0,200,0
6027,3569664,1235.91,526,-0.6518,-0.006468,1.236625,0.720099,0.005297,0.0237,1236.99,678.7,-1.0334,3156,0,18500,1
6028,3569664,1295.56,560,-0.6661,-0.006468,1.236625,0.720099,0.005297,0.0237,1236.65,678.8,-1.0282,3153,1,20350,1
6029,3569664,1385.1,604,-0.6721,-0.006468,1.236625,0.720099,0.005297,0.0237,1237.19,679.0,-1.0223,3153,1,19000,1
6030,3571712,1104.75,2483,-1.2827,-0.009372,1.308458,0.764109,0.007418,0.0554,1235.81,698.4,-1.0218,3150,4,19100,1
6031,3571712,1240.13,530,-0.697,-0.009372,1.308458,0.764109,0.007418,0.0554,1235.28,698.4,-1.0146,3161,0,18150,1
6032,3571712,1307.07,584,-0.7002,-0.009372,1.308458,0.764109,0.007418,0.0554,1234.46,698.2,-1.0072,3161,2,18850,1
6033,3573760,1245.85,546,-0.6949,-0.008405,2.12589,0.537235,0.006407,0.0186,1234.39,697.9,-0.9991,3155,0,18200,1
6034,3573760,1229.03,508,-0.7486,-0.008405,2.12589,0.537235,0.006407,0.0186,1234.13,697.6,-0.9911,3161,0,18750,1
6035,3573760,1241.17,546,-0.7802,-0.008405,2.12589,0.537235,0.006407,0.0186,1234.19,697.5,-0.9828,3161,0,18400,1
6036,3575808,1236.36,526,-0.7968,-0.011515,2.871611,0.434308,0.009994,0.0312,1233.92,697.1,-0.9743,3161,0,18650,1
6037,3575808,1249.9,532,-0.8809,-0.011515,2.871611,0.434308,0.009994,0.0312,1234.61,697.4,-0.9664,3153,0,21700,1
6038,3577856,1238.3,543,-0.9097,-0.008198,1.304933,0.704416,0.00608,0.0261,1233.71,696.9,-0.9586,3157,0,18950,1
6039,3577856,1241.25,545,-0.91,-0.008198,1.304933,0.704416,0.00608,0.0261,1233.8,697.1,-0.9531,3161,0,18500,1
6040,3577856,1246.81,534,-0.8548,-0.008198,1.304933,0.704416,0.00608,0.0261,1233.94,696.8,-0.947,3152,0,19950,1
6041,3579904,1248.8,532,-0.8323,-0.00438,1.282923,0.736689,0.003013,0.0352,1237.24,698.2,-0.9455,3157,2,22100,1
6042,3579904,1384.93,620,-0.836,-0.00438,1.282923,0.736689,0.003013,0.0352,1238.69,698.6,-0.9448,3161,2,18550,1
6043,3579904,1299.01,549,-0.8288,-0.00438,1.282923,0.736689,0.003013,0.0352,1238.6,698.5,-0.9443,3161,1,19150,1
6044,3581952,1238.97,533,-0.8158,-0.006562,1.260578,0.730115,0.003604,0.0215,1238.45,698.6,-0.9438,3154,0,18650,1
6045,3581952,1255.35,563,-0.8268,-0.006562,1.260578,0.730115,0.003604,0.0215,1238.29,698.4,-0.9435,3156,0,18000,1
6046,3581952,1118.98,2471,-1.5181,-0.006562,1.260578,0.730115,0.003604,0.0215,1237.62,698.2,-0.9427,3157,6,19950,1
6047,3581952,1331.11,569,-0.8334,-0.006562,1.260578,0.730115,0.003604,0.0215,1238.41,698.3,-0.9424,3156,1,20550,1
6048,3584000,1235.13,546,-0.8694,-0.007642,3.223876,0.47127,0.00828,0.0205,1238.35,698.3,-0.9434,3161,0,18350,1
6049,3584000,1234.67,531,-0.8941,-0.007642,3.223876,0.47127,0.00828,0.0205,1238.23,698.3,-0.9447,3154,0,18600,1
6050,3584000,1242.16,566,-0.938,-0.007642,3.223876,0.47127,0.00828,0.0205,1238.16,698.5,-0.9465,3157,0,20700,1
6051,3584000,1337.93,573,-0.9644,-0.007642,3.223876,0.47127,0.00828,0.0205,1239.02,698.8,-0.9485,3150,1,19250,1
6052,3586048,1240.65,530,-1.0492,-0.013993,7.74491,0.374346,0.012147,0.0327,1239.06,698.8,-0.9514,3153,0,18650,1
6053,3586048,1253.7,555,-1.1475,-0.013993,7.74491,0.374346,0.012147,0.0327,1239.29,699.0,-0.9552,3154,1,19250,1
6054,3586048,1232.2,510,-1.1854,-0.013993,7.74491,0.374346,0.012147,0.0327,1239.16,698.9,-0.9591,3150,0,21500,1
6055,3588096,1241.65,524,-1.2122,-0.009509,2.026148,0.539666,0.00891,0.0369,1239.15,698.3,-0.9631,3153,0,18300,1
6056,3590144,1257.69,562,-1.233,-0.008026,1.318672,0.738959,0.006422,0.0215,1240.74,679.1,-0.9622,3152,1,18250,1
6057,3590144,1342.77,593,-1.2303,-0.008026,1.318672,0.738959,0.006422,0.0215,1241.8,679.7,-0.9664,3154,2,19450,1
6058,3590144,1252.05,549,-1.1169,-0.008026,1.318672,0.738959,0.006422,0.0215,1248.05,682.5,-0.9692,3154,0,18350,1
6059,3592192,1248.93,540,-0.92,-0.006057,1.345819,0.703052,0.002685,0.0244,1247.03,681.8,-0.97,3152,1,18200,1
6060,3592192,1386.14,594,-0.9192,-0.006057,1.345819,0.703052,0.002685,0.0244,1248.39,682.5,-0.9707,3153,1,20950,1
6061,3592192,1231.69,527,-0.9201,-0.006057,1.345819,0.703052,0.002685,0.0244,1248.19,682.3,-0.9714,3155,0,18650,1
6062,3594240,1107.73,2458,-1.6049,-0.00856,1.259316,0.725934,0.009738,0.0576,1245.45,701.0,-0.9788,3156,5,19650,1
6063,3594240,1287.77,551,-0.9113,-0.00856,1.259316,0.725934,0.009738,0.0576,1246.03,701.2,-0.9792,3156,3,19050,1
6064,3594240,1341.4,613,-0.9219,-0.00856,1.259316,0.725934,0.009738,0.0576,1247.6,701.4,-0.9789,3161,3,19600,1
6065,3594240,1238.18,525,-0.8905,-0.00856,1.259316,0.725934,0.009738,0.0576,1247.66,701.4,-0.9792,3157,0,18300,1
6066,3596288,1234.88,516,-0.9386,-0.009254,3.840608,0.415013,0.008816,0.0198,1247.84,681.4,-0.975,3149,0,18650,1
6067,3596288,1429.93,613,-0.9718,-0.009254,3.840608,0.415013,0.008816,0.0198,1249.7,682.0,-0.9762,3149,3,19300,1
6068,3596288,1246.24,545,-0.9681,-0.009254,3.840608,0.415013,0.008816,0.0198,1249.8,682.1,-0.9775,3161,0,18400,1
6069,3598336,1351.2,592,-1.056,-0.01055,1.478877,0.592961,0.011566,0.0444,1250.74,682.7,-0.9796,3153,2,19450,1
6070,3598336,1231.5,508,-1.0486,-0.01055,1.478877,0.592961,0.011566,0.0444,1250.55,682.4,-0.9815,3155,0,21700,1
6071,3600384,1285.31,572,-0.7718,-0.007731,0.910502,0.863918,0.007442,0.0364,1250.9,682.6,-0.9806,3152,2,19000,1
6072,3600384,1238.95,536,-0.7557,-0.007731,0.910502,0.863918,0.007442,0.0364,1250.56,682.4,-0.9794,3154,0,18450,1
6073,3602432,1346.57,581,-0.4131,-0.009965,0.708767,1.011768,0.012116,0.0488,1251.67,682.7,-0.9748,3161,0,18600,1
6074,3602432,1367.12,595,-0.415,-0.009965,0.708767,1.011768,0.012116,0.0488,1251.48,682.5,-0.97,3152,2,19200,1
6075,3604480,1123.11,2507,-1.3452,-0.00724,0.748249,1.077133,0.000721,0.0491,1250.32,702.3,-0.9746,3155,5,19000,1
6076,3604480,1238.22,552,-0.3161,-0.00724,0.748249,1.077133,0.000721,0.0491,1250.37,702.2,-0.9687,3155,0,18350,1
6077,3604480,1349.72,590,-0.332,-0.00724,0.748249,1.077133,0.000721,0.0491,1251.51,702.8,-0.963,3150,2,19000,1
6078,3606528,1332.61,551,-0.3216,-0.007456,1.310449,0.739508,0.005289,0.0508,1253.91,683.7,-0.9525,3152,2,19450,1
6079,3606528,1181.57,2528,-1.1948,-0.007456,1.310449,0.739508,0.005289,0.0508,1253.37,703.6,-0.9554,3156,5,19550,1
6080,3606528,1247.42,547,-0.3956,-0.007456,1.310449,0.739508,0.005289,0.0508,1253.26,703.7,-0.9503,3150,0,18500,1
6081,3606528,1243.56,552,-0.4107,-0.007456,1.310449,0.739508,0.005289,0.0508,1253.21,703.7,-0.9446,3161,0,18450,1
6082,3608576,1228.78,552,-0.4666,-0.010092,4.322263,0.428271,0.010648,0.0327,1252.19,703.5,-0.9392,3155,0,18500,1
6083,3608576,1238.15,526,-0.5147,-0.010092,4.322263,0.428271,0.010648,0.0327,1250.45,702.8,-0.9338,3153,0,20050,1
6084,3608576,1354.2,578,-0.6205,-0.010092,4.322263,0.428271,0.010648,0.0327,1250.7,702.8,-0.9294,3153,2,19300,1
6085,3610624,1253.59,564,-0.6524,-0.013606,7.709727,0.345148,0.012325,0.0369,1250.75,703.1,-0.9242,3155,1,18550,1
6086,3610624,1297.83,578,-0.7352,-0.013606,7.709727,0.345148,0.012325,0.0369,1250.71,703.3,-0.9194,3149,2,19100,1
6087,3610624,1341.75,594,-0.7831,-0.013606,7.709727,0.345148,0.012325,0.0369,1251.73,703.7,-0.9146,3152,1,18800,1
6088,3612672,1243.75,544,-0.8716,-0.014928,7.591363,0.355152,0.013849,0.0364,1251.85,703.7,-0.9103,3161,0,18750,1
6089,3612672,1274.33,551,-0.9069,-0.014928,7.591363,0.355152,0.013849,0.0364,1252.23,703.8,-0.9057,3156,2,18800,1
6090,3612672,1337.11,580,-0.9864,-0.014928,7.591363,0.355152,0.013849,0.0364,1253.26,704.2,-0.9012,3156,1,18600,1
6091,3612672,1236.27,547,-1.0408,-0.014928,7.591363,0.355152,0.013849,0.0364,1253.26,704.2,-0.897,3155,0,18050,1
6092,3612672,706.83,298,-1.097,-0.014928,7.591363,0.355152,0.013849,0.0364,1247.31,701.4,-0.8931,2749,0,200,0
6093,3614720,1271.48,541,-1.131,-0.01281,7.340394,0.311101,0.010847,0.0339,1247.57,701.5,-0.8889,3155,2,18750,1
6094,3614720,416.94,193,-1.2977,-0.01281,7.340394,0.311101,0.010847,0.0339,1239.87,698.4,-0.8862,1796,0,200,0
6095,3614720,1255.02,532,-1.2588,-0.01281,7.340394,0.311101,0.010847,0.0339,1239.97,698.4,-0.8824,3156,2,19000,1
6096,3614720,1255.95,533,-1.274,-0.01281,7.340394,0.311101,0.010847,0.0339,1240.17,698.3,-0.8786,3155,1,18500,1
6097,3616768,1247.45,531,-1.3468,-0.009594,1.958775,0.552259,0.008952,0.0518,1239.29,698.0,-0.8738,3149,0,20150,1
6098,3616768,1345.09,589,-1.3562,-0.009594,1.958775,0.552259,0.008952,0.0518,1240.24,698.6,-0.8689,3149,2,19550,1
6099,3616768,1333.26,575,-1.3465,-0.009594,1.958775,0.552259,0.008952,0.0518,1241.1,698.7,-0.8636,3150,1,20550,1
6100,3618816,628.76,270,-1.0593,-0.007774,1.345637,0.709111,0.004284,0.0164,1235.06,696.0,-0.8575,2756,0,300,0
6101,3618816,1238.98,527,-1.1616,-0.007774,1.345637,0.709111,0.004284,0.0164,1233.52,695.0,-0.8552,3150,0,18500,1
6102,3620864,1378.97,609,-1.0167,-0.008714,1.321792,0.686696,0.008476,0.0691,1234.82,695.8,-0.8579,3161,3,20850,1
6103,3620864,1357.92,580,-0.9428,-0.008714,1.321792,0.686696,0.008476,0.0691,1236.03,696.3,-0.8608,3161,0,19550,1
6104,3620864,1431.13,700,-0.9989,-0.008714,1.321792,0.686696,0.008476,0.0691,1238.03,697.7,-0.8657,3161,1,19000,1
6105,3622912,1239.14,557,-0.9401,-0.012633,1.146199,0.789725,0.01128,0.0483,1237.11,697.6,-0.8705,3156,0,18300,1
6106,3622912,1100.12,2462,-1.6025,-0.012633,1.146199,0.789725,0.01128,0.0483,1237.14,697.5,-0.8698,3153,4,19200,1
6107,3622912,1321.75,589,-0.8988,-0.012633,1.146199,0.789725,0.01128,0.0483,1237.96,698.1,-0.8746,3156,2,19100,1
6108,3622912,1252.86,573,-0.8933,-0.012633,1.146199,0.789725,0.01128,0.0483,1238.08,698.5,-0.8794,3161,1,18450,1
6109,3624960,1246.7,550,-0.9035,-0.009864,5.007507,0.438263,0.008939,0.0242,1238.29,698.6,-0.8843,3151,0,18950,1
6110,3624960,1297.45,574,-0.9319,-0.009864,5.007507,0.438263,0.008939,0.0242,1240.32,679.8,-0.8819,3156,2,19300,1
